,datetimes,events
102,2024-04-01 13.13.18.427,STANDARD
103,2024-04-01 13.13.19.939,STANDARD
104,2024-04-01 13.13.21.449,STANDARD
105,2024-04-01 13.13.22.964,STANDARD
106,2024-04-01 13.13.24.476,TARGET
107,2024-04-01 13.13.24.938,KEY PRESS
108,2024-04-01 13.13.25.988,STANDARD
109,2024-04-01 13.13.27.504,STANDARD
110,2024-04-01 13.13.29.018,STANDARD
111,2024-04-01 13.13.30.538,STANDARD
112,2024-04-01 13.13.32.052,STANDARD
113,2024-04-01 13.13.33.562,TARGET
114,2024-04-01 13.13.33.968,KEY PRESS
115,2024-04-01 13.13.35.070,STANDARD
116,2024-04-01 13.13.36.594,STANDARD
117,2024-04-01 13.13.38.103,STANDARD
118,2024-04-01 13.13.39.615,TARGET
119,2024-04-01 13.13.40.011,KEY PRESS
120,2024-04-01 13.13.41.128,STANDARD
121,2024-04-01 13.13.42.643,END
