,datetimes,events
90,2024-03-21 09.17.41.059,STANDARD
91,2024-03-21 09.17.42.588,STANDARD
92,2024-03-21 09.17.44.101,STANDARD
93,2024-03-21 09.17.45.619,STANDARD
94,2024-03-21 09.17.47.133,STANDARD
95,2024-03-21 09.17.48.647,TARGET
96,2024-03-21 09.17.49.062,KEY PRESS
97,2024-03-21 09.17.50.175,STANDARD
98,2024-03-21 09.17.51.698,TARGET
99,2024-03-21 09.17.52.202,KEY PRESS
100,2024-03-21 09.17.53.216,STANDARD
101,2024-03-21 09.17.54.740,STANDARD
102,2024-03-21 09.17.56.251,STANDARD
103,2024-03-21 09.17.57.777,STANDARD
104,2024-03-21 09.17.59.302,TARGET
105,2024-03-21 09.17.59.668,KEY PRESS
106,2024-03-21 09.18.00.817,STANDARD
107,2024-03-21 09.18.02.332,STANDARD
108,2024-03-21 09.18.03.841,STANDARD
109,2024-03-21 09.18.05.341,STANDARD
110,2024-03-21 09.18.06.870,STANDARD
111,2024-03-21 09.18.08.400,STANDARD
112,2024-03-21 09.18.09.927,STANDARD
113,2024-03-21 09.18.11.456,STANDARD
114,2024-03-21 09.18.12.985,TARGET
115,2024-03-21 09.18.13.331,KEY PRESS
116,2024-03-21 09.18.14.506,STANDARD
117,2024-03-21 09.18.16.021,STANDARD
118,2024-03-21 09.18.17.551,STANDARD
119,2024-03-21 09.18.19.081,TARGET
120,2024-03-21 09.18.19.463,KEY PRESS
121,2024-03-21 09.18.20.603,END
