,datetimes,events
49,2024-04-03 16.20.25.717,TARGET
50,2024-04-03 16.20.26.133,KEY PRESS
51,2024-04-03 16.20.27.227,STANDARD
52,2024-04-03 16.20.28.740,STANDARD
53,2024-04-03 16.20.30.252,STANDARD
54,2024-04-03 16.20.31.763,STANDARD
55,2024-04-03 16.20.33.275,STANDARD
56,2024-04-03 16.20.34.801,STANDARD
57,2024-04-03 16.20.36.322,TARGET
58,2024-04-03 16.20.36.735,KEY PRESS
59,2024-04-03 16.20.37.845,STANDARD
60,2024-04-03 16.20.39.375,STANDARD
61,2024-04-03 16.20.40.889,STANDARD
62,2024-04-03 16.20.42.403,STANDARD
63,2024-04-03 16.20.43.916,STANDARD
64,2024-04-03 16.20.45.428,STANDARD
65,2024-04-03 16.20.46.940,TARGET
66,2024-04-03 16.20.47.369,KEY PRESS
67,2024-04-03 16.20.48.469,STANDARD
68,2024-04-03 16.20.49.996,STANDARD
69,2024-04-03 16.20.51.525,STANDARD
70,2024-04-03 16.20.53.034,TARGET
71,2024-04-03 16.20.53.532,KEY PRESS
72,2024-04-03 16.20.54.562,STANDARD
73,2024-04-03 16.20.56.062,STANDARD
74,2024-04-03 16.20.57.587,STANDARD
75,2024-04-03 16.20.59.108,STANDARD
76,2024-04-03 16.21.00.639,STANDARD
77,2024-04-03 16.21.02.169,STANDARD
78,2024-04-03 16.21.03.680,STANDARD
79,2024-04-03 16.21.05.205,STANDARD
80,2024-04-03 16.21.06.706,TARGET
81,2024-04-03 16.21.07.187,KEY PRESS
82,2024-04-03 16.21.08.223,STANDARD
83,2024-04-03 16.21.09.738,TARGET
84,2024-04-03 16.21.10.319,KEY PRESS
85,2024-04-03 16.21.11.268,TARGET
86,2024-04-03 16.21.11.782,KEY PRESS
87,2024-04-03 16.21.12.783,STANDARD
88,2024-04-03 16.21.14.309,TARGET
89,2024-04-03 16.21.14.740,KEY PRESS
90,2024-04-03 16.21.15.840,STANDARD
91,2024-04-03 16.21.17.361,STANDARD
92,2024-04-03 16.21.18.892,STANDARD
93,2024-04-03 16.21.20.417,STANDARD
94,2024-04-03 16.21.21.946,STANDARD
95,2024-04-03 16.21.23.472,STANDARD
96,2024-04-03 16.21.24.998,STANDARD
97,2024-04-03 16.21.26.509,STANDARD
98,2024-04-03 16.21.28.035,TARGET
99,2024-04-03 16.21.28.449,KEY PRESS
100,2024-04-03 16.21.29.558,STANDARD
101,2024-04-03 16.21.31.086,STANDARD
102,2024-04-03 16.21.32.599,STANDARD
103,2024-04-03 16.21.34.116,TARGET
104,2024-04-03 16.21.34.598,KEY PRESS
105,2024-04-03 16.21.35.645,STANDARD
106,2024-04-03 16.21.37.163,STANDARD
107,2024-04-03 16.21.38.690,STANDARD
108,2024-04-03 16.21.40.189,STANDARD
109,2024-04-03 16.21.41.721,STANDARD
110,2024-04-03 16.21.43.227,STANDARD
111,2024-04-03 16.21.44.754,STANDARD
112,2024-04-03 16.21.46.266,TARGET
113,2024-04-03 16.21.46.732,KEY PRESS
114,2024-04-03 16.21.47.795,STANDARD
115,2024-04-03 16.21.49.303,TARGET
116,2024-04-03 16.21.49.867,KEY PRESS
117,2024-04-03 16.21.50.826,STANDARD
118,2024-04-03 16.21.52.336,STANDARD
119,2024-04-03 16.21.53.848,STANDARD
120,2024-04-03 16.21.55.370,STANDARD
121,2024-04-03 16.21.56.894,END
