,datetimes,events
110,2024-03-21 09.21.17.275,TARGET
111,2024-03-21 09.21.17.726,KEY PRESS
112,2024-03-21 09.21.18.788,STANDARD
113,2024-03-21 09.21.20.313,STANDARD
114,2024-03-21 09.21.21.839,TARGET
115,2024-03-21 09.21.22.224,KEY PRESS
116,2024-03-21 09.21.23.353,STANDARD
117,2024-03-21 09.21.24.877,STANDARD
118,2024-03-21 09.21.26.398,STANDARD
119,2024-03-21 09.21.27.927,STANDARD
120,2024-03-21 09.21.29.452,STANDARD
121,2024-03-21 09.21.30.966,END
