,datetimes,events
51,2024-03-25 16.55.38.807,STANDARD
52,2024-03-25 16.55.40.324,STANDARD
53,2024-03-25 16.55.41.825,STANDARD
54,2024-03-25 16.55.43.337,STANDARD
55,2024-03-25 16.55.44.867,TARGET
56,2024-03-25 16.55.45.315,KEY PRESS
57,2024-03-25 16.55.46.393,TARGET
58,2024-03-25 16.55.46.774,KEY PRESS
59,2024-03-25 16.55.47.916,STANDARD
60,2024-03-25 16.55.49.440,STANDARD
61,2024-03-25 16.55.50.966,STANDARD
62,2024-03-25 16.55.52.469,STANDARD
63,2024-03-25 16.55.53.992,STANDARD
64,2024-03-25 16.55.55.496,TARGET
65,2024-03-25 16.55.55.963,KEY PRESS
66,2024-03-25 16.55.56.997,STANDARD
67,2024-03-25 16.55.58.513,STANDARD
68,2024-03-25 16.56.00.027,STANDARD
69,2024-03-25 16.56.01.552,TARGET
70,2024-03-25 16.56.01.951,KEY PRESS
71,2024-03-25 16.56.03.081,STANDARD
72,2024-03-25 16.56.04.594,STANDARD
73,2024-03-25 16.56.06.106,TARGET
74,2024-03-25 16.56.06.570,KEY PRESS
75,2024-03-25 16.56.07.620,STANDARD
76,2024-03-25 16.56.09.135,STANDARD
77,2024-03-25 16.56.10.650,STANDARD
78,2024-03-25 16.56.12.161,STANDARD
79,2024-03-25 16.56.13.675,STANDARD
80,2024-03-25 16.56.15.203,STANDARD
81,2024-03-25 16.56.16.717,TARGET
82,2024-03-25 16.56.17.188,KEY PRESS
83,2024-03-25 16.56.18.233,STANDARD
84,2024-03-25 16.56.19.764,STANDARD
85,2024-03-25 16.56.21.277,STANDARD
86,2024-03-25 16.56.22.808,STANDARD
87,2024-03-25 16.56.24.329,TARGET
88,2024-03-25 16.56.24.694,KEY PRESS
89,2024-03-25 16.56.25.856,STANDARD
90,2024-03-25 16.56.27.371,STANDARD
91,2024-03-25 16.56.28.888,TARGET
92,2024-03-25 16.56.29.337,KEY PRESS
93,2024-03-25 16.56.30.418,STANDARD
94,2024-03-25 16.56.31.947,STANDARD
95,2024-03-25 16.56.33.473,STANDARD
96,2024-03-25 16.56.34.986,STANDARD
97,2024-03-25 16.56.36.499,STANDARD
98,2024-03-25 16.56.38.002,STANDARD
99,2024-03-25 16.56.39.527,STANDARD
100,2024-03-25 16.56.41.043,STANDARD
101,2024-03-25 16.56.42.557,STANDARD
102,2024-03-25 16.56.44.069,STANDARD
103,2024-03-25 16.56.45.598,TARGET
104,2024-03-25 16.56.46.101,KEY PRESS
105,2024-03-25 16.56.47.109,STANDARD
106,2024-03-25 16.56.48.623,STANDARD
107,2024-03-25 16.56.50.151,TARGET
108,2024-03-25 16.56.50.499,KEY PRESS
109,2024-03-25 16.56.51.674,TARGET
110,2024-03-25 16.56.52.039,KEY PRESS
111,2024-03-25 16.56.53.201,STANDARD
112,2024-03-25 16.56.54.727,TARGET
113,2024-03-25 16.56.55.041,KEY PRESS
114,2024-03-25 16.56.56.251,STANDARD
115,2024-03-25 16.56.57.776,STANDARD
116,2024-03-25 16.56.59.306,STANDARD
117,2024-03-25 16.57.00.834,STANDARD
118,2024-03-25 16.57.02.362,STANDARD
119,2024-03-25 16.57.03.879,STANDARD
120,2024-03-25 16.57.05.404,STANDARD
121,2024-03-25 16.57.06.929,END
