,datetimes,events
72,2024-04-05 10.43.45.000,KEY PRESS
73,2024-04-05 10.43.46.076,STANDARD
74,2024-04-05 10.43.47.603,STANDARD
75,2024-04-05 10.43.49.134,TARGET
76,2024-04-05 10.43.49.679,KEY PRESS
77,2024-04-05 10.43.50.658,STANDARD
78,2024-04-05 10.43.52.180,STANDARD
79,2024-04-05 10.43.53.709,STANDARD
80,2024-04-05 10.43.55.233,STANDARD
81,2024-04-05 10.43.56.762,TARGET
82,2024-04-05 10.43.57.275,KEY PRESS
83,2024-04-05 10.43.58.287,STANDARD
84,2024-04-05 10.43.59.796,STANDARD
85,2024-04-05 10.44.01.320,STANDARD
86,2024-04-05 10.44.02.844,STANDARD
87,2024-04-05 10.44.04.369,STANDARD
88,2024-04-05 10.44.05.886,STANDARD
89,2024-04-05 10.44.07.415,STANDARD
90,2024-04-05 10.44.08.932,STANDARD
91,2024-04-05 10.44.10.460,TARGET
92,2024-04-05 10.44.10.826,KEY PRESS
93,2024-04-05 10.44.11.990,STANDARD
94,2024-04-05 10.44.13.518,TARGET
95,2024-04-05 10.44.14.054,KEY PRESS
96,2024-04-05 10.44.15.022,STANDARD
97,2024-04-05 10.44.16.536,STANDARD
98,2024-04-05 10.44.18.045,TARGET
99,2024-04-05 10.44.18.563,KEY PRESS
100,2024-04-05 10.44.19.557,STANDARD
101,2024-04-05 10.44.21.083,STANDARD
102,2024-04-05 10.44.22.602,STANDARD
103,2024-04-05 10.44.24.130,TARGET
104,2024-04-05 10.44.24.610,KEY PRESS
105,2024-04-05 10.44.25.657,STANDARD
106,2024-04-05 10.44.27.182,STANDARD
107,2024-04-05 10.44.28.696,STANDARD
108,2024-04-05 10.44.30.224,STANDARD
109,2024-04-05 10.44.31.751,STANDARD
110,2024-04-05 10.44.33.274,STANDARD
111,2024-04-05 10.44.34.800,STANDARD
112,2024-04-05 10.44.36.326,STANDARD
113,2024-04-05 10.44.37.850,TARGET
114,2024-04-05 10.44.38.299,KEY PRESS
115,2024-04-05 10.44.39.355,STANDARD
116,2024-04-05 10.44.40.881,STANDARD
117,2024-04-05 10.44.42.396,STANDARD
118,2024-04-05 10.44.43.904,TARGET
119,2024-04-05 10.44.44.455,KEY PRESS
120,2024-04-05 10.44.45.419,STANDARD
121,2024-04-05 10.44.46.934,END
